Day-ahead demand forecast for Seattle City Light (SCL) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3389916&sdid=EBA.SCL-ALL.DF.H
22:07:08 GMT-0500 (CDT)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SCL-ALL.DF.H megawatthours
11/19/2015 18H,1346
11/19/2015 17H,1374
11/19/2015 16H,1377
11/19/2015 15H,1267
11/19/2015 14H,1067
11/19/2015 13H,952
11/19/2015 12H,913
11/19/2015 11H,904
11/19/2015 10H,920
11/19/2015 09H,978
11/19/2015 08H,1039
11/19/2015 07H,1146
11/19/2015 06H,1249
11/19/2015 05H,1320
11/19/2015 04H,1358
11/19/2015 03H,1382
11/19/2015 02H,1388
11/19/2015 01H,1312
11/19/2015 00H,1258
11/18/2015 23H,1253
11/18/2015 22H,1269
11/18/2015 21H,1276
11/18/2015 20H,1296
11/18/2015 19H,1305
11/18/2015 18H,1324
11/18/2015 17H,1351
11/18/2015 16H,1361
11/18/2015 15H,1249
11/18/2015 14H,1051
11/18/2015 13H,937
11/18/2015 12H,907
11/18/2015 11H,901
11/18/2015 10H,922
11/18/2015 09H,956
11/18/2015 08H,1023
11/18/2015 07H,1126
11/18/2015 06H,1230
11/18/2015 05H,1295
11/18/2015 04H,1326
11/18/2015 03H,1351
11/18/2015 02H,1357
11/18/2015 01H,1299
11/18/2015 00H,1260
11/17/2015 23H,1258
11/17/2015 22H,1271
11/17/2015 21H,1284
11/17/2015 20H,1298
11/17/2015 19H,1310
11/17/2015 18H,1328
11/17/2015 17H,1351
11/17/2015 16H,1352
11/17/2015 15H,1247
11/17/2015 14H,1056
11/17/2015 13H,942
11/17/2015 12H,905
11/17/2015 11H,908
11/17/2015 10H,935
11/17/2015 09H,986
11/17/2015 08H,1050
11/17/2015 07H,1150
11/17/2015 06H,1255
11/17/2015 05H,1335
11/17/2015 04H,1375
11/17/2015 03H,1415
11/17/2015 02H,1430
11/17/2015 01H,1370
11/17/2015 00H,1325
11/16/2015 23H,1325
11/16/2015 22H,1335
11/16/2015 21H,1340
11/16/2015 20H,1355
11/16/2015 19H,1366
11/16/2015 18H,1385
11/16/2015 17H,1410
11/16/2015 16H,1415
11/16/2015 15H,1305
11/16/2015 14H,1115
11/16/2015 13H,1000
11/16/2015 12H,950
11/16/2015 11H,936
11/16/2015 10H,950
11/16/2015 09H,980
11/16/2015 08H,1010
11/16/2015 07H,1105
11/16/2015 06H,1195
11/16/2015 05H,1250
11/16/2015 04H,1265
11/16/2015 03H,1275
11/16/2015 02H,1255
11/16/2015 01H,1190
11/16/2015 00H,1150
11/15/2015 23H,1140
11/15/2015 22H,1160
11/15/2015 21H,1170
11/15/2015 20H,1180
11/15/2015 19H,1175
11/15/2015 18H,1150
11/15/2015 17H,1090
11/15/2015 16H,1015
11/15/2015 15H,960
11/15/2015 14H,910
11/15/2015 13H,900
11/15/2015 12H,890
11/15/2015 11H,890
11/15/2015 10H,925
11/15/2015 09H,950
11/15/2015 08H,965
11/15/2015 07H,1025
11/15/2015 06H,1085
11/15/2015 05H,1120
11/15/2015 04H,1160
11/15/2015 03H,1175
11/15/2015 02H,1175
11/15/2015 01H,1120
11/15/2015 00H,1105
11/14/2015 23H,1120
11/14/2015 22H,1130
11/14/2015 21H,1155
11/14/2015 20H,1155
11/14/2015 19H,1160
11/14/2015 18H,1125
11/14/2015 17H,1045
11/14/2015 16H,970
11/14/2015 15H,910
11/14/2015 14H,860
11/14/2015 13H,850
11/14/2015 12H,840
11/14/2015 11H,850
11/14/2015 10H,870
11/14/2015 09H,900
11/14/2015 08H,960
11/14/2015 07H,1035
11/14/2015 06H,1110
11/14/2015 05H,1160
11/14/2015 04H,1200
11/14/2015 03H,1245
11/14/2015 02H,1260
11/14/2015 01H,1225
11/14/2015 00H,1215
11/13/2015 23H,1225
11/13/2015 22H,1240
11/13/2015 21H,1250
11/13/2015 20H,1260
11/13/2015 19H,1275
11/13/2015 18H,1280
11/13/2015 17H,1280
11/13/2015 16H,1275
11/13/2015 15H,1165
11/13/2015 14H,995
11/13/2015 13H,900
11/13/2015 12H,865
11/13/2015 11H,865
11/13/2015 10H,885
11/13/2015 09H,945
11/13/2015 08H,990
11/13/2015 07H,1080
11/13/2015 06H,1175
11/13/2015 05H,1230
11/13/2015 04H,1265
11/13/2015 03H,1295
11/13/2015 02H,1305
11/13/2015 01H,1240
11/13/2015 00H,1220
11/12/2015 23H,1230
11/12/2015 22H,1245
11/12/2015 21H,1255
11/12/2015 20H,1260
11/12/2015 19H,1290
11/12/2015 18H,1305
11/12/2015 17H,1315
11/12/2015 16H,1335
11/12/2015 15H,1230
11/12/2015 14H,1045
11/12/2015 13H,930
11/12/2015 12H,890
11/12/2015 11H,885
11/12/2015 10H,910
11/12/2015 09H,940
11/12/2015 08H,1015
11/12/2015 07H,1120
11/12/2015 06H,1220
11/12/2015 05H,1280
11/12/2015 04H,1310
11/12/2015 03H,1335
11/12/2015 02H,1335
11/12/2015 01H,1260
11/12/2015 00H,1225
11/11/2015 23H,1225
11/11/2015 22H,1235
11/11/2015 21H,1245
11/11/2015 20H,1260
11/11/2015 19H,1280
11/11/2015 18H,1295
11/11/2015 17H,1320
11/11/2015 16H,1325
11/11/2015 15H,1215
11/11/2015 14H,1030
11/11/2015 13H,920
11/11/2015 12H,880
11/11/2015 11H,880
11/11/2015 10H,900
11/11/2015 09H,935
11/11/2015 08H,990
11/11/2015 07H,1100
11/11/2015 06H,1205
11/11/2015 05H,1260
11/11/2015 04H,1300
11/11/2015 03H,1320
11/11/2015 02H,1335
11/11/2015 01H,1245
11/11/2015 00H,1200
11/10/2015 23H,1215
11/10/2015 22H,1250
11/10/2015 21H,1255
11/10/2015 20H,1290
11/10/2015 19H,1285
11/10/2015 18H,1305
11/10/2015 17H,1335
11/10/2015 16H,1360
11/10/2015 15H,1260
11/10/2015 14H,1040
11/10/2015 13H,925
11/10/2015 12H,890
11/10/2015 11H,875
11/10/2015 10H,885
11/10/2015 09H,920
11/10/2015 08H,1005
11/10/2015 07H,1115
11/10/2015 06H,1215
11/10/2015 05H,1275
11/10/2015 04H,1310
11/10/2015 03H,1305
11/10/2015 02H,1310
11/10/2015 01H,1240
11/10/2015 00H,1210
11/9/2015 23H,1235
11/9/2015 22H,1265
11/9/2015 21H,1265
11/9/2015 20H,1271
11/9/2015 19H,1264
11/9/2015 18H,1271
11/9/2015 17H,1287
11/9/2015 16H,1290
11/9/2015 15H,1186
11/9/2015 14H,1008
11/9/2015 13H,888
11/9/2015 12H,838
11/9/2015 11H,838
11/9/2015 10H,852
11/9/2015 09H,889
11/9/2015 08H,958
11/9/2015 07H,1053
11/9/2015 06H,1141
11/9/2015 05H,1203
11/9/2015 04H,1233
11/9/2015 03H,1250
11/9/2015 02H,1237
11/9/2015 01H,1172
11/9/2015 00H,1129
11/8/2015 23H,1126
11/8/2015 22H,1134
11/8/2015 21H,1138
11/8/2015 20H,1141
11/8/2015 19H,1128
11/8/2015 18H,1095
11/8/2015 17H,1025
11/8/2015 16H,951
11/8/2015 15H,908
11/8/2015 14H,887
11/8/2015 13H,866
11/8/2015 12H,863
11/8/2015 11H,877
11/8/2015 10H,894
11/8/2015 09H,930
11/8/2015 08H,1025
11/8/2015 07H,1070
11/8/2015 06H,1145
11/8/2015 05H,1180
11/8/2015 04H,1215
11/8/2015 03H,1230
11/8/2015 02H,1230
11/8/2015 01H,1155
11/8/2015 00H,1155
11/7/2015 23H,1195
11/7/2015 22H,1195
11/7/2015 21H,1180
11/7/2015 20H,1197
11/7/2015 19H,1196
11/7/2015 18H,1167
11/7/2015 17H,1109
11/7/2015 16H,1023
11/7/2015 15H,963
11/7/2015 14H,904
11/7/2015 13H,871
11/7/2015 12H,865
11/7/2015 11H,884
11/7/2015 10H,902
11/7/2015 09H,943
11/7/2015 08H,1025
11/7/2015 07H,1080
11/7/2015 06H,1170
11/7/2015 05H,1210
11/7/2015 04H,1255
11/7/2015 03H,1285
11/7/2015 02H,1305
11/7/2015 01H,1225
11/7/2015 00H,1230
11/6/2015 23H,1265
11/6/2015 22H,1270
11/6/2015 21H,1280
11/6/2015 20H,1300
11/6/2015 19H,1315
11/6/2015 18H,1315
11/6/2015 17H,1330
11/6/2015 16H,1340
11/6/2015 15H,1245
11/6/2015 14H,1050
11/6/2015 13H,920
11/6/2015 12H,870
11/6/2015 11H,850
11/6/2015 10H,870
11/6/2015 09H,900
11/6/2015 08H,980
11/6/2015 07H,1065
11/6/2015 06H,1155
11/6/2015 05H,1210
11/6/2015 04H,1240
11/6/2015 03H,1260
11/6/2015 02H,1265
11/6/2015 01H,1200
11/6/2015 00H,1170
11/5/2015 23H,1185
11/5/2015 22H,1215
11/5/2015 21H,1235
11/5/2015 20H,1245
11/5/2015 19H,1250
11/5/2015 18H,1260
11/5/2015 17H,1280
11/5/2015 16H,1305
11/5/2015 15H,1205
11/5/2015 14H,1015
11/5/2015 13H,905
11/5/2015 12H,870
11/5/2015 11H,860
11/5/2015 10H,880
11/5/2015 09H,925
11/5/2015 08H,1005
11/5/2015 07H,1110
11/5/2015 06H,1210
11/5/2015 05H,1275
11/5/2015 04H,1305
11/5/2015 03H,1330
11/5/2015 02H,1315
11/5/2015 01H,1245
11/5/2015 00H,1215
11/4/2015 23H,1220
11/4/2015 22H,1235
11/4/2015 21H,1250
11/4/2015 20H,1265
11/4/2015 19H,1275
11/4/2015 18H,1295
11/4/2015 17H,1330
11/4/2015 16H,1360
11/4/2015 15H,1260
11/4/2015 14H,1080
11/4/2015 13H,970
11/4/2015 12H,950
11/4/2015 11H,942
11/4/2015 10H,950
11/4/2015 09H,1000
11/4/2015 08H,1040
11/4/2015 07H,1145
11/4/2015 06H,1195
11/4/2015 05H,1245
11/4/2015 04H,1305
11/4/2015 03H,1325
11/4/2015 02H,1325
11/4/2015 01H,1285
11/4/2015 00H,1245
11/3/2015 23H,1225
11/3/2015 22H,1245
11/3/2015 21H,1265
11/3/2015 20H,1280
11/3/2015 19H,1295
11/3/2015 18H,1320
11/3/2015 17H,1350
11/3/2015 16H,1360
11/3/2015 15H,1230
11/3/2015 14H,1035
11/3/2015 13H,930
11/3/2015 12H,900
11/3/2015 11H,900
11/3/2015 10H,915
11/3/2015 09H,960
11/3/2015 08H,1020
11/3/2015 07H,1130
11/3/2015 06H,1175
11/3/2015 05H,1220
11/3/2015 04H,1285
11/3/2015 03H,1315
11/3/2015 02H,1320
11/3/2015 01H,1280
11/3/2015 00H,1235
11/2/2015 23H,1220
11/2/2015 22H,1240
11/2/2015 21H,1260
11/2/2015 20H,1270
11/2/2015 19H,1280
11/2/2015 18H,1290
11/2/2015 17H,1305
11/2/2015 16H,1295
11/2/2015 15H,1185
11/2/2015 14H,1005
11/2/2015 13H,895
11/2/2015 12H,860
11/2/2015 11H,845
11/2/2015 10H,855
11/2/2015 09H,885
11/1/2015 07H,940
11/1/2015 06H,1010
11/1/2015 05H,1075
11/1/2015 04H,1125
11/1/2015 03H,1160
11/1/2015 02H,1155
11/1/2015 01H,1115
11/1/2015 00H,1085
10/31/2015 23H,1080
10/31/2015 22H,1085
10/31/2015 21H,1105
10/31/2015 20H,1125
10/31/2015 19H,1130
10/31/2015 18H,1120
10/31/2015 17H,1095
10/31/2015 16H,1030
10/31/2015 15H,970
10/31/2015 14H,895
10/31/2015 13H,845
10/31/2015 12H,815
10/31/2015 11H,815
10/31/2015 10H,815
10/31/2015 09H,845
10/31/2015 08H,885
10/31/2015 07H,947
10/31/2015 06H,1028
10/31/2015 05H,1101
10/31/2015 04H,1159
10/31/2015 03H,1205
10/31/2015 02H,1227
10/31/2015 01H,1209
10/31/2015 00H,1188
10/30/2015 23H,1185
10/30/2015 22H,1195
10/30/2015 21H,1214
10/30/2015 20H,1216
10/30/2015 19H,1223
10/30/2015 18H,1229
10/30/2015 17H,1233
10/30/2015 16H,1236
10/30/2015 15H,1219
10/30/2015 14H,1101
10/30/2015 13H,931
10/30/2015 12H,845
10/30/2015 11H,805
10/30/2015 10H,787
10/30/2015 09H,795
10/30/2015 08H,839
10/30/2015 07H,915
10/30/2015 06H,1010
10/30/2015 05H,1100
10/30/2015 04H,1160
10/30/2015 03H,1195
10/30/2015 02H,1200
10/30/2015 01H,1175
10/30/2015 00H,1145
10/29/2015 23H,1135
10/29/2015 22H,1150
10/29/2015 21H,1169
10/29/2015 20H,1167
10/29/2015 19H,1177
10/29/2015 18H,1185
10/29/2015 17H,1178
10/29/2015 16H,1190
10/29/2015 15H,1189
10/29/2015 14H,1074
10/29/2015 13H,897
10/29/2015 12H,805
10/29/2015 11H,782
10/29/2015 10H,798
10/29/2015 09H,812
10/29/2015 08H,853
10/29/2015 07H,917
10/29/2015 06H,1019
10/29/2015 05H,1111
10/29/2015 04H,1172
10/29/2015 03H,1204
10/29/2015 02H,1201
10/29/2015 01H,1169
10/29/2015 00H,1145
10/28/2015 23H,1142
10/28/2015 22H,1150
10/28/2015 21H,1165
10/28/2015 20H,1169
10/28/2015 19H,1177
10/28/2015 18H,1181
10/28/2015 17H,1188
10/28/2015 16H,1203
10/28/2015 15H,1203
10/28/2015 14H,1085
10/28/2015 13H,907
10/28/2015 12H,810
10/28/2015 11H,778
10/28/2015 10H,781
10/28/2015 09H,798
10/28/2015 08H,837
10/28/2015 07H,922
10/28/2015 06H,1020
10/28/2015 05H,1125
10/28/2015 04H,1168
10/28/2015 03H,1203
10/28/2015 02H,1202
10/28/2015 01H,1182
10/28/2015 00H,1155
10/27/2015 23H,1149
10/27/2015 22H,1161
10/27/2015 21H,1171
10/27/2015 20H,1173
10/27/2015 19H,1176
10/27/2015 18H,1185
10/27/2015 17H,1200
10/27/2015 16H,1217
10/27/2015 15H,1218
10/27/2015 14H,1125
10/27/2015 13H,964
10/27/2015 12H,866
10/27/2015 11H,839
10/27/2015 10H,841
10/27/2015 09H,860
10/27/2015 08H,901
10/27/2015 07H,920
10/27/2015 06H,1015
10/27/2015 05H,1105
10/27/2015 04H,1145
10/27/2015 03H,1170
10/27/2015 02H,1190
10/27/2015 01H,1190
10/27/2015 00H,1170
10/26/2015 23H,1170
10/26/2015 22H,1185
10/26/2015 21H,1200
10/26/2015 20H,1205
10/26/2015 19H,1220
10/26/2015 18H,1230
10/26/2015 17H,1240
10/26/2015 16H,1245
10/26/2015 15H,1240
10/26/2015 14H,1130
10/26/2015 13H,955
10/26/2015 12H,865
10/26/2015 11H,834
10/26/2015 10H,829
10/26/2015 09H,842
10/26/2015 08H,880
10/26/2015 07H,940
10/26/2015 06H,1020
10/26/2015 05H,1100
10/26/2015 04H,1130
10/26/2015 03H,1145
10/26/2015 02H,1135
10/26/2015 01H,1105
10/26/2015 00H,1070
10/25/2015 23H,1060
10/25/2015 22H,1070
10/25/2015 21H,1090
10/25/2015 20H,1095
10/25/2015 19H,1100
10/25/2015 18H,1100
10/25/2015 17H,1080
10/25/2015 16H,1010
10/25/2015 15H,950
10/25/2015 14H,892
10/25/2015 13H,844
10/25/2015 12H,830
10/25/2015 11H,824
10/25/2015 10H,837
10/25/2015 09H,859
10/25/2015 08H,910
10/25/2015 07H,960
10/25/2015 06H,1030
10/25/2015 05H,1090
10/25/2015 04H,1120
10/25/2015 03H,1135
10/25/2015 02H,1125
10/25/2015 01H,1095
10/25/2015 00H,1075
10/24/2015 23H,1070
10/24/2015 22H,1080
10/24/2015 21H,1100
10/24/2015 20H,1125
10/24/2015 19H,1145
10/24/2015 18H,1150
10/24/2015 17H,1140
10/24/2015 16H,1090
10/24/2015 15H,1020
10/24/2015 14H,935
10/24/2015 13H,871
10/24/2015 12H,845
10/24/2015 11H,849
10/24/2015 10H,854
10/24/2015 09H,876
10/24/2015 08H,930
10/24/2015 07H,970
10/24/2015 06H,1050
10/24/2015 05H,1120
10/24/2015 04H,1160
10/24/2015 03H,1185
10/24/2015 02H,1185
10/24/2015 01H,1175
10/24/2015 00H,1160
10/23/2015 23H,1160
10/23/2015 22H,1170
10/23/2015 21H,1190
10/23/2015 20H,1200
10/23/2015 19H,1225
10/23/2015 18H,1235
10/23/2015 17H,1245
10/23/2015 16H,1260
10/23/2015 15H,1250
10/23/2015 14H,1130
10/23/2015 13H,960
10/23/2015 12H,870
10/23/2015 11H,825
10/23/2015 10H,790
10/23/2015 09H,805
10/23/2015 08H,845
10/23/2015 07H,899
10/23/2015 06H,993
10/23/2015 05H,1081
10/23/2015 04H,1119
10/23/2015 03H,1145
10/23/2015 02H,1134
10/23/2015 01H,1115
10/23/2015 00H,1096
10/22/2015 23H,1090
10/22/2015 22H,1107
10/22/2015 21H,1116
10/22/2015 20H,1126
10/22/2015 19H,1161
10/22/2015 18H,1160
10/22/2015 17H,1180
10/22/2015 16H,1185
10/22/2015 15H,1175
10/22/2015 14H,1055
10/22/2015 13H,880
10/22/2015 12H,800
10/22/2015 11H,775
10/22/2015 10H,775
10/22/2015 09H,795
10/22/2015 08H,835
10/22/2015 07H,900
10/22/2015 06H,990
10/22/2015 05H,1077
10/22/2015 04H,1135
10/22/2015 03H,1166
10/22/2015 02H,1150
10/22/2015 01H,1131
10/22/2015 00H,1112
10/21/2015 23H,1116
10/21/2015 22H,1118
10/21/2015 21H,1147
10/21/2015 20H,1150
10/21/2015 19H,1157
10/21/2015 18H,1160
10/21/2015 17H,1167
10/21/2015 16H,1160
10/21/2015 15H,1157
10/21/2015 14H,1045
10/21/2015 13H,875
10/21/2015 12H,785
10/21/2015 11H,760
10/21/2015 10H,770
10/21/2015 09H,785
10/21/2015 08H,820
10/21/2015 07H,890
10/21/2015 06H,990
10/21/2015 05H,1121
10/21/2015 04H,1187
10/21/2015 03H,1225
10/21/2015 02H,1212
10/21/2015 01H,1191
10/21/2015 00H,1167
10/20/2015 23H,1163
10/20/2015 22H,1171
10/20/2015 21H,1183
10/20/2015 20H,1187
10/20/2015 19H,1205
10/20/2015 18H,1203
10/20/2015 17H,1202
10/20/2015 16H,1210
10/20/2015 15H,1190
10/20/2015 14H,1075
10/20/2015 13H,910
10/20/2015 12H,825
10/20/2015 11H,800
10/20/2015 10H,790
10/20/2015 09H,815
10/20/2015 08H,860
10/20/2015 07H,955
10/20/2015 06H,1045
10/20/2015 05H,1140
10/20/2015 04H,1195
10/20/2015 03H,1225
10/20/2015 02H,1220
10/20/2015 01H,1205
10/20/2015 00H,1185
10/19/2015 23H,1180
10/19/2015 22H,1185
10/19/2015 21H,1200
10/19/2015 20H,1205
10/19/2015 19H,1215
10/19/2015 18H,1220
10/19/2015 17H,1215
10/19/2015 16H,1205
10/19/2015 15H,1190
10/19/2015 14H,1080
10/19/2015 13H,925
10/19/2015 12H,835
10/19/2015 11H,800
10/19/2015 10H,815
10/19/2015 09H,825
10/19/2015 08H,860
10/19/2015 07H,920
10/19/2015 06H,1000
10/19/2015 05H,1075
10/19/2015 04H,1130
10/19/2015 03H,1145
10/19/2015 02H,1115
10/19/2015 01H,1075
10/19/2015 00H,1050
10/18/2015 23H,1045
10/18/2015 22H,1050
10/18/2015 21H,1060
10/18/2015 20H,1070
10/18/2015 19H,1070
10/18/2015 18H,1060
10/18/2015 17H,1030
10/18/2015 16H,965
10/18/2015 15H,910
10/18/2015 14H,860
10/18/2015 13H,820
10/18/2015 12H,805
10/18/2015 11H,800
10/18/2015 10H,800
10/18/2015 09H,825
10/18/2015 08H,860
10/18/2015 07H,900
10/18/2015 06H,970
10/18/2015 05H,1035
10/18/2015 04H,1085
10/18/2015 03H,1100
10/18/2015 02H,1075
10/18/2015 01H,1045
10/18/2015 00H,1040
10/17/2015 23H,1035
10/17/2015 22H,1055
10/17/2015 21H,1065
10/17/2015 20H,1080
10/17/2015 19H,1075
10/17/2015 18H,1070
10/17/2015 17H,1050
10/17/2015 16H,990
10/17/2015 15H,920
10/17/2015 14H,865
10/17/2015 13H,805
10/17/2015 12H,790
10/17/2015 11H,810
10/17/2015 10H,800
10/17/2015 09H,825
10/17/2015 08H,855
10/17/2015 07H,925
10/17/2015 06H,1010
10/17/2015 05H,1090
10/17/2015 04H,1131
10/17/2015 03H,1163
10/17/2015 02H,1158
10/17/2015 01H,1156
10/17/2015 00H,1155
10/16/2015 23H,1163
10/16/2015 22H,1174
10/16/2015 21H,1190
10/16/2015 20H,1193
10/16/2015 19H,1203
10/16/2015 18H,1205
10/16/2015 17H,1207
10/16/2015 16H,1206
10/16/2015 15H,1189
10/16/2015 14H,1079
10/16/2015 13H,908
10/16/2015 12H,823
10/16/2015 11H,782
10/16/2015 10H,762
10/16/2015 09H,781
10/16/2015 08H,814
10/16/2015 07H,880
10/16/2015 06H,975
10/16/2015 05H,1065
10/16/2015 04H,1110
10/16/2015 03H,1130
10/16/2015 02H,1115
10/16/2015 01H,1115
10/16/2015 00H,1100
10/15/2015 23H,1105
10/15/2015 22H,1123
10/15/2015 21H,1135
10/15/2015 20H,1141
10/15/2015 19H,1142
10/15/2015 18H,1146
10/15/2015 17H,1154
10/15/2015 16H,1159
10/15/2015 15H,1152
10/15/2015 14H,1049
10/15/2015 13H,886
10/15/2015 12H,800
10/15/2015 11H,777
10/15/2015 10H,777
10/15/2015 09H,799
10/15/2015 08H,836
10/15/2015 07H,880
10/15/2015 06H,980
10/15/2015 05H,1050
10/15/2015 04H,1110
10/15/2015 03H,1135
10/15/2015 02H,1115
10/15/2015 01H,1105
10/15/2015 00H,1095
10/14/2015 23H,1095
10/14/2015 22H,1100
10/14/2015 21H,1110
10/14/2015 20H,1115
10/14/2015 19H,1125
10/14/2015 18H,1141
10/14/2015 17H,1148
10/14/2015 16H,1157
10/14/2015 15H,1139
10/14/2015 14H,1036
10/14/2015 13H,878
10/14/2015 12H,790
10/14/2015 11H,769
10/14/2015 10H,771
10/14/2015 09H,787
10/14/2015 08H,826
10/14/2015 07H,890
10/14/2015 06H,985
10/14/2015 05H,1070
10/14/2015 04H,1125
10/14/2015 03H,1140
10/14/2015 02H,1125
10/14/2015 01H,1120
10/14/2015 00H,1105
10/13/2015 23H,1115
10/13/2015 22H,1123
10/13/2015 21H,1135
10/13/2015 20H,1139
10/13/2015 19H,1141
10/13/2015 18H,1143
10/13/2015 17H,1142
10/13/2015 16H,1140
10/13/2015 15H,1126
10/13/2015 14H,1018
10/13/2015 13H,853
10/13/2015 12H,771
10/13/2015 11H,748
10/13/2015 10H,753
10/13/2015 09H,770
10/13/2015 08H,825
10/13/2015 07H,930
10/13/2015 06H,1030
10/13/2015 05H,1120
10/13/2015 04H,1180
10/13/2015 03H,1205
10/13/2015 02H,1185
10/13/2015 01H,1180
10/13/2015 00H,1160
10/12/2015 23H,1160
10/12/2015 22H,1175
10/12/2015 21H,1185
10/12/2015 20H,1185
10/12/2015 19H,1185
10/12/2015 18H,1190
10/12/2015 17H,1190
10/12/2015 16H,1195
10/12/2015 15H,1180
10/12/2015 14H,1070
10/12/2015 13H,915
10/12/2015 12H,825
10/12/2015 11H,800
10/12/2015 10H,790
10/12/2015 09H,820
10/12/2015 08H,850
10/12/2015 07H,920
10/12/2015 06H,990
10/12/2015 05H,1070
10/12/2015 04H,1120
10/12/2015 03H,1135
10/12/2015 02H,1105
10/12/2015 01H,1075
10/12/2015 00H,1045
10/11/2015 23H,1035
10/11/2015 22H,1040
10/11/2015 21H,1050
10/11/2015 20H,1055
10/11/2015 19H,1060
10/11/2015 18H,1055
10/11/2015 17H,1030
10/11/2015 16H,975
10/11/2015 15H,915
10/11/2015 14H,865
10/11/2015 13H,830
10/11/2015 12H,810
10/11/2015 11H,810
10/11/2015 10H,810
10/11/2015 09H,830
10/11/2015 08H,869
10/11/2015 07H,924
10/11/2015 06H,983
10/11/2015 05H,1035
10/11/2015 04H,1104
10/11/2015 03H,1110
10/11/2015 02H,1075
10/11/2015 01H,1095
10/11/2015 00H,1082
10/10/2015 23H,1085
10/10/2015 22H,1080
10/10/2015 21H,1099
10/10/2015 20H,1112
10/10/2015 19H,1094
10/10/2015 18H,1088
10/10/2015 17H,1056
10/10/2015 16H,998
10/10/2015 15H,921
10/10/2015 14H,850
10/10/2015 13H,831
10/10/2015 12H,810
10/10/2015 11H,815
10/10/2015 10H,825
10/10/2015 09H,830
10/10/2015 08H,865
10/10/2015 07H,925
10/10/2015 06H,1000
10/10/2015 05H,1080
10/10/2015 04H,1145
10/10/2015 03H,1170
10/10/2015 02H,1155
10/10/2015 01H,1170
10/10/2015 00H,1165
10/9/2015 23H,1165
10/9/2015 22H,1180
10/9/2015 21H,1190
10/9/2015 20H,1195
10/9/2015 19H,1190
10/9/2015 18H,1195
10/9/2015 17H,1190
10/9/2015 16H,1170
10/9/2015 15H,1155
10/9/2015 14H,1055
10/9/2015 13H,905
10/9/2015 12H,825
10/9/2015 11H,785
10/9/2015 10H,760
10/9/2015 09H,770
10/9/2015 08H,805
10/9/2015 07H,875
10/9/2015 06H,970
10/9/2015 05H,1055
10/9/2015 04H,1105
10/9/2015 03H,1125
10/9/2015 02H,1110
10/9/2015 01H,1130
10/9/2015 00H,1125
10/8/2015 23H,1125
10/8/2015 22H,1135
10/8/2015 21H,1145
10/8/2015 20H,1135
10/8/2015 19H,1135
10/8/2015 18H,1130
10/8/2015 17H,1115
10/8/2015 16H,1105
10/8/2015 15H,1085
10/8/2015 14H,985
10/8/2015 13H,835
10/8/2015 12H,755
10/8/2015 11H,740
10/8/2015 10H,745
10/8/2015 09H,765
10/8/2015 08H,805
10/8/2015 07H,870
10/8/2015 06H,960
10/8/2015 05H,1050
10/8/2015 04H,1105
10/8/2015 03H,1120
10/8/2015 02H,1105
10/8/2015 01H,1115
10/8/2015 00H,1110
10/7/2015 23H,1110
10/7/2015 22H,1120
10/7/2015 21H,1125
10/7/2015 20H,1130
10/7/2015 19H,1125
10/7/2015 18H,1125
10/7/2015 17H,1115
10/7/2015 16H,1110
10/7/2015 15H,1090
10/7/2015 14H,990
10/7/2015 13H,835
10/7/2015 12H,760
10/7/2015 11H,740
10/7/2015 10H,750
10/7/2015 09H,775
10/7/2015 08H,810
10/7/2015 07H,870
10/7/2015 06H,960
10/7/2015 05H,1055
10/7/2015 04H,1110
10/7/2015 03H,1115
10/7/2015 02H,1105
10/7/2015 01H,1125
10/7/2015 00H,1125
10/6/2015 23H,1125
10/6/2015 22H,1130
10/6/2015 21H,1135
10/6/2015 20H,1140
10/6/2015 19H,1135
10/6/2015 18H,1130
10/6/2015 17H,1115
10/6/2015 16H,1090
10/6/2015 15H,1130
10/6/2015 14H,1035
10/6/2015 13H,880
10/6/2015 12H,805
10/6/2015 11H,785
10/6/2015 10H,740
10/6/2015 09H,760
10/6/2015 08H,805
10/6/2015 07H,920
10/6/2015 06H,1015
10/6/2015 05H,1100
10/6/2015 04H,1160
10/6/2015 03H,1175
10/6/2015 02H,1160
10/6/2015 01H,1180
10/6/2015 00H,1175
10/5/2015 23H,1175
10/5/2015 22H,1185
10/5/2015 21H,1185
10/5/2015 20H,1185
10/5/2015 19H,1175
10/5/2015 18H,1169
10/5/2015 17H,1159
10/5/2015 16H,1152
10/5/2015 15H,1134
10/5/2015 14H,1038
10/5/2015 13H,883
10/5/2015 12H,805
10/5/2015 11H,775
10/5/2015 10H,778
10/5/2015 09H,793
10/5/2015 08H,825
10/5/2015 07H,900
10/5/2015 06H,985
10/5/2015 05H,1055
10/5/2015 04H,1105
10/5/2015 03H,1110
10/5/2015 02H,1080
10/5/2015 01H,1070
10/5/2015 00H,1050
10/4/2015 23H,1035
10/4/2015 22H,1040
10/4/2015 21H,1050
10/4/2015 20H,1055
10/4/2015 19H,1039
10/4/2015 18H,1029
10/4/2015 17H,1000
10/4/2015 16H,943
10/4/2015 15H,876
10/4/2015 14H,831
10/4/2015 13H,795
10/4/2015 12H,780
10/4/2015 11H,781
10/4/2015 10H,792
10/4/2015 09H,810
10/4/2015 08H,840
10/4/2015 07H,920
